Location,Order Id,Order #,Sent Date,Order Date,Check Id,Server,Table,Dining Area,Service,Dining Option,Item Selection Id,Modifier Id,Master Id,Modifier SKU,Modifier PLU,Modifier,Option Group ID,Option Group Name,Parent Menu Selection Item ID,Parent Menu Selection,Sales Category,Gross Price,Discount,Net Price,Qty,Void?,Void Reason ID,Void Reason
Franklin Square,100000054352494457,1,5/18/25 7:29 AM,5/18/25 7:29 AM,100000054352494456,EVELIN FONSECA VENTURA,,,,Take Out,100000054352493294,100000022910521808,100000022910521809,,,HOT 16 OZ,100000022910521805,Size,100000005573121876,Cafe Latte,,6.49,0.00,6.49,1.0,false,,
Franklin Square,100000054352494457,1,5/18/25 7:29 AM,5/18/25 7:29 AM,100000054352494456,EVELIN FONSECA VENTURA,,,,Take Out,100000054352493295,100000005659756214,100000005659756215,,,Whole (SML),100000005573122648,Milk Choice,100000005573121876,Cafe Latte,,0.00,0.00,0.00,1.0,false,,
Franklin Square,100000054352514277,2,5/18/25 7:34 AM,5/18/25 7:32 AM,100000054352514276,EVELIN FONSECA VENTURA,,,Breakfast,DIne In,100000054352514258,100000005573123137,100000005573123138,,,Apricot,100000005573122812,Jam Choice,100000005573121355,1/2 Flute with Jam,,0.00,0.00,0.00,1.0,false,,
Franklin Square,100000054352514277,2,5/18/25 7:34 AM,5/18/25 7:32 AM,100000054352514276,EVELIN FONSECA VENTURA,,,Breakfast,DIne In,100000054352514265,100000022910597308,100000022910597309,,,HOT 16 oz,100000022910597305,Size,100000005573121888,Lavazza Brewed Coffee,,3.99,0.00,3.99,1.0,false,,
Franklin Square,100000054352514277,2,5/18/25 7:34 AM,5/18/25 7:32 AM,100000054352514276,EVELIN FONSECA VENTURA,,,Breakfast,DIne In,100000054352514266,100000005573123508,100000005573123509,,,None,100000005573122820,Flavor Syrup Choice,100000005573121888,Lavazza Brewed Coffee,,0.00,0.00,0.00,1.0,false,,
Franklin Square,100000054352527169,4,5/18/25 7:37 AM,5/18/25 7:37 AM,100000054352527168,EVELIN FONSECA VENTURA,,,Breakfast,Take Out,100000054352526347,100000022910597308,100000022910597309,,,HOT 16 oz,100000022910597305,Size,100000005573121888,Lavazza Brewed Coffee,,3.99,0.00,3.99,1.0,false,,
Franklin Square,100000054352527169,4,5/18/25 7:37 AM,5/18/25 7:37 AM,100000054352527168,EVELIN FONSECA VENTURA,,,Breakfast,Take Out,100000054352526348,100000005573123508,100000005573123509,,,None,100000005573122820,Flavor Syrup Choice,100000005573121888,Lavazza Brewed Coffee,,0.00,0.00,0.00,1.0,false,,
Franklin Square,100000054352527169,4,5/18/25 7:37 AM,5/18/25 7:37 AM,100000054352527168,EVELIN FONSECA VENTURA,,,Breakfast,Take Out,100000054352527151,100000022910597308,100000022910597309,,,HOT 16 oz,100000022910597305,Size,100000005573121888,Lavazza Brewed Coffee,,3.99,0.00,3.99,1.0,false,,
Franklin Square,100000054352527169,4,5/18/25 7:37 AM,5/18/25 7:37 AM,100000054352527168,EVELIN FONSECA VENTURA,,,Breakfast,Take Out,100000054352527152,100000005573123508,100000005573123509,,,None,100000005573122820,Flavor Syrup Choice,100000005573121888,Lavazza Brewed Coffee,,0.00,0.00,0.00,1.0,false,,
Franklin Square,100000054352537836,5,5/18/25 7:40 AM,5/18/25 7:38 AM,100000054352537835,EVELIN FONSECA VENTURA,,,Breakfast,Take Out,100000054352537822,100000022910597308,100000022910597309,,,HOT 16 oz,100000022910597305,Size,100000005573121888,Lavazza Brewed Coffee,,3.99,0.00,3.99,1.0,false,,
Franklin Square,100000054352537836,5,5/18/25 7:40 AM,5/18/25 7:38 AM,100000054352537835,EVELIN FONSECA VENTURA,,,Breakfast,Take Out,100000054352537827,100000050229526101,100000050229526102,,,20 OZ,100000050229523049,Size,100000050229523047,Iced Peach Green Tea,,5.99,0.00,5.99,1.0,false,,
Franklin Square,100000054352537836,5,5/18/25 7:40 AM,5/18/25 7:38 AM,100000054352537835,EVELIN FONSECA VENTURA,,,Breakfast,Take Out,100000054352537828,100000005573122781,100000005573122782,,,None,100000005573122648,Milk Choice,100000050229523047,Iced Peach Green Tea,,0.00,0.00,0.00,1.0,false,,
Franklin Square,100000054352577522,7,5/18/25 7:45 AM,5/18/25 7:42 AM,100000054352577521,EVELIN FONSECA VENTURA,,,Breakfast,DIne In,100000054352576447,100000022910558878,100000022910558879,,,HOT 16 0Z,100000022910558875,Size,100000005573121882,Cappuccino,,25.96,0.00,25.96,4.0,false,,
Franklin Square,100000054352577522,7,5/18/25 7:45 AM,5/18/25 7:42 AM,100000054352577521,EVELIN FONSECA VENTURA,,,Breakfast,DIne In,100000054352576448,100000005659756214,100000005659756215,,,Whole (SML),100000005573122648,Milk Choice,100000005573121882,Cappuccino,,0.00,0.00,0.00,4.0,false,,
Franklin Square,100000054352577522,7,5/18/25 7:45 AM,5/18/25 7:42 AM,100000054352577521,EVELIN FONSECA VENTURA,,,Breakfast,DIne In,100000054352577507,100000022910469888,100000022910469889,,,HOT 16 OZ,100000022910469877,Size,100000005573121870,Cafe Au Lait,,6.49,0.00,6.49,1.0,false,,
Franklin Square,100000054352577522,7,5/18/25 7:45 AM,5/18/25 7:42 AM,100000054352577521,EVELIN FONSECA VENTURA,,,Breakfast,DIne In,100000054352577508,100000005659756214,100000005659756215,,,Whole (SML),100000005573122648,Milk Choice,100000005573121870,Cafe Au Lait,,0.00,0.00,0.00,1.0,false,,
Franklin Square,100000054352583363,8,5/18/25 7:46 AM,5/18/25 7:46 AM,100000054352583362,EVELIN FONSECA VENTURA,,,Breakfast,Take Out,100000054352583354,100000022910197655,100000022910197656,,,HOT 16 OZ,100000022910195948,Size,100000005573121864,Americano,,4.49,0.00,4.49,1.0,false,,
Franklin Square,100000054352583363,8,5/18/25 7:46 AM,5/18/25 7:46 AM,100000054352583362,EVELIN FONSECA VENTURA,,,Breakfast,Take Out,100000054352583355,100000005573122781,100000005573122782,,,None,100000005573122648,Milk Choice,100000005573121864,Americano,,0.00,0.00,0.00,1.0,false,,
Franklin Square,100000054352690075,10,5/18/25 8:06 AM,5/18/25 7:56 AM,100000054352690074,EVELIN FONSECA VENTURA,,,Breakfast,Take Out,100000054352690071,100000022910558878,100000022910558879,,,HOT 16 0Z,100000022910558875,Size,100000005573121882,Cappuccino,,6.49,0.00,6.49,1.0,false,,
